cdr type,cdr datetime,call duration,last calling cellid,user_id
MoCallRecord,20180713112613,,12072.0,7310554573875463290
MtCallRecord,20180713112613,,,7310554573875463290
MtSMSRecord,20180713112655,,,2360232289363115828
MoCallRecord,20180713112643,,34857.0,4330023330415986886
MtCallRecord,20180713112643,,,4330023330415986886
MoCallRecord,20180713112613,,35821.0,7848119674809354575
MtCallRecord,20180713112613,,,7848119674809354575
MtSMSRecord,20180713112655,,,3384066821637594455
MoCallRecord,20180713112642,,40555.0,1518603474641034645
MtCallRecord,20180713112642,,,1518603474641034645
MtCallRecord,20180713111655,,,381764065016608499
MoCallRecord,20180713111654,,22451.0,381764065016608499
MtSMSRecord,20180713112656,,,3384066821637594455
MoCallRecord,20180713112655,,20337.0,6890684058003901597
MoCallRecord,20180713111431,,22371.0,6688335398511325473
MtCallRecord,20180713111431,,,6688335398511325473
MoCallRecord,20180713112622,,34998.0,5085510116362620653
MtCallRecord,20180713112622,,,5085510116362620653
MtSMSRecord,20180713112655,,,7304286893272605299
MoCallRecord,20180713112556,,34941.0,7289345873144741991
MtCallRecord,20180713112556,,,7289345873144741991
MtSMSRecord,20180713112656,,,3384066821637594455
MoCallRecord,20180713112638,,12013.0,6968528341995879898
MtCallRecord,20180713112638,,,6968528341995879898
MtSMSRecord,20180713112656,,,6213509167247245458
MoCallRecord,20180713112628,,10072.0,4222283709217624160
MtCallRecord,20180713112628,,,4222283709217624160
MtSMSRecord,20180713112656,,,3384066821637594455
MoCallRecord,20180713112635,,22422.0,1985832745636616250
MtCallRecord,20180713112635,,,1985832745636616250
MtSMSRecord,20180713112656,,,7566424924061690786
MoCallRecord,20180713112644,,22422.0,1456790497996040801
MtCallRecord,20180713112644,,,1456790497996040801
MtSMSRecord,20180713112657,,,3384066821637594455
MoSMSRecord,20180713112657,,10142.0,4526242456996096322
MtSMSRecord,20180713112655,,,3388885410516373073
IncGatewayRecord,20180713112645,,14073.0,4604160221006901233
MtCallRecord,20180713112645,,,4604160221006901233
MoCallRecord,20180713112637,,34362.0,2412842141578276106
OutGatewayRecord,20180713112637,,34362.0,2412842141578276106
MoCallRecord,20180713112626,,34532.0,8267952934774729784
MtCallRecord,20180713112626,,,8267952934774729784
MoCallRecord,20180713112615,,12181.0,8645969459089148021
MtCallRecord,20180713112615,,,8645969459089148021
MoCallRecord,20180713112638,,10166.0,1298431391355856347
MtCallRecord,20180713112638,,,1298431391355856347
MoCallRecord,20180713112623,,12183.0,8844391671217898213
MtCallRecord,20180713112623,,,8844391671217898213
MtSMSRecord,20180713112656,,,6820442458578500418
MoCallRecord,20180713112647,,22454.0,3046525134290482509
MtCallRecord,20180713112647,,,3046525134290482509
MtSMSRecord,20180713112657,,,3384066821637594455
IncGatewayRecord,20180713112643,,20996.0,7933408485973066594
MtCallRecord,20180713112643,,,7933408485973066594
MtSMSRecord,20180713112655,,,2360232289363115828
MoCallRecord,20180713112639,,20333.0,2380470018300022213
MtCallRecord,20180713112639,,,2380470018300022213
MoSMSRecord,20180713112656,,35427.0,1640374068830227777
MtCallRecord,20180713112636,,,4515004080737579468
MtSMSRecord,20180713112656,,,7566424924061690786
MoCallRecord,20180713112636,,12231.0,4515004080737579468
MtSMSRecord,20180713112656,,,3384066821637594455
MtSMSRecord,20180713112656,,,3384066821637594455
MtSMSRecord,20180713112656,,,7566424924061690786
MoCallRecord,20180713112531,,10151.0,7695850500671253542
MtCallRecord,20180713112531,,,7695850500671253542
MoCallRecord,20180713112619,,40126.0,5620218435062516097
MtCallRecord,20180713112619,,,5620218435062516097
MoCallRecord,20180713112641,,20131.0,8746296419504441386
MtCallRecord,20180713112641,,,8746296419504441386
MoCallRecord,20180713112619,,14172.0,8980424491705657849
MtCallRecord,20180713112619,,,8980424491705657849
MoCallRecord,20180713112624,,34307.0,4696800513666222995
MtCallRecord,20180713112624,,,4696800513666222995
MtSMSRecord,20180713112656,,,3384066821637594455
MoCallRecord,20180713112633,,20141.0,126581050373757486
MtCallRecord,20180713112633,,,126581050373757486
MoCallRecord,20180713112408,,22371.0,6292637885426338795
MtCallRecord,20180713112408,,,6292637885426338795
MtSMSRecord,20180713112656,,,7885901416598670176
MoCallRecord,20180713112649,,22173.0,4938251783959869684
MtCallRecord,20180713112649,,,4938251783959869684
MoCallRecord,20180713112635,,10151.0,8573729136361165329
MtSMSRecord,20180713112656,,,7566424924061690786
MtCallRecord,20180713112457,,,3663118976329131628
MoCallRecord,20180713112457,,14312.0,3663118976329131628
MoSMSRecord,20180713112656,,34278.0,3368382760964494402
IncGatewayRecord,20180713112615,,20473.0,852195188470148262
MtCallRecord,20180713112615,,,852195188470148262
MoCallRecord,20180713112538,,14292.0,7564923367098690403
MtCallRecord,20180713112538,,,7564923367098690403
MtSMSRecord,20180713112655,,,7566424924061690786
MtCallRecord,20180713112447,,,3698138789300616448
MoCallRecord,20180713112447,,21091.0,3698138789300616448
MoCallRecord,20180713112610,,34174.0,617342232577909194
MtCallRecord,20180713112610,,,617342232577909194
MoCallRecord,20180713112614,,40101.0,5540856791279371885
MtCallRecord,20180713112614,,,5540856791279371885
IncGatewayRecord,20180713112632,,20134.0,8077844080315452849
MtCallRecord,20180713112632,,,8077844080315452849
MtSMSRecord,20180713112656,,,3384066821637594455
MtSMSRecord,20180713112657,,,7566424924061690786
MoCallRecord,20180713112553,,20491.0,3993551115279374327
MtCallRecord,20180713112553,,,3993551115279374327
MoCallRecord,20180713112640,,34157.0,6984292878112478946
MtCallRecord,20180713112640,,,6984292878112478946
MoCallRecord,20180713112644,,12161.0,6924508368548742798
MtCallRecord,20180713112644,,,6924508368548742798
MtSMSRecord,20180713112656,,,7566424924061690786
MoCallRecord,20180713112355,,34747.0,2344696286353542601
MtCallRecord,20180713112355,,,2344696286353542601
MoCallRecord,20180713112637,,34959.0,8448349445749550412
MtCallRecord,20180713112637,,,8448349445749550412
MtCallRecord,20180713112651,,,2681791185302550101
MoCallRecord,20180713112651,,14092.0,2681791185302550101
MtSMSRecord,20180713112656,,,3384066821637594455
MtSMSRecord,20180713112657,,,3384066821637594455
MoCallRecord,20180713112608,,21001.0,1414877283408270333
MtCallRecord,20180713112608,,,1414877283408270333
MtCallRecord,20180713112640,,,5450518751320799369
MoCallRecord,20180713112640,,14053.0,5450518751320799369
MoCallRecord,20180713112618,,35112.0,4695249774240704634
MtCallRecord,20180713112618,,,4695249774240704634
MoCallRecord,20180713112649,,35105.0,8493742564231834881
MtCallRecord,20180713112649,,,8493742564231834881
MtCallRecord,20180713112557,,,8199636225745167903
MoCallRecord,20180713112557,,34160.0,8199636225745167903
MoCallRecord,20180713112629,,20339.0,4325331972467279980
MtCallRecord,20180713112629,,,4325331972467279980
MoCallRecord,20180713112656,,40168.0,364042416749015545
MtCallRecord,20180713112656,,,364042416749015545
MtSMSRecord,20180713112656,,,3384066821637594455
IncGatewayRecord,20180713112602,,14012.0,5534268224389375397
MtCallRecord,20180713112602,,,5534268224389375397
MoCallRecord,20180713112649,,20339.0,8088461848638025128
MtCallRecord,20180713112649,,,8088461848638025128
MtSMSRecord,20180713112656,,,7304286893272605299
MoCallRecord,20180713112619,,22331.0,1653010652377400269
MtCallRecord,20180713112619,,,1653010652377400269
MtCallRecord,20180713112643,,,3910042684505884903
MoCallRecord,20180713112643,,12221.0,3910042684505884903
MoCallRecord,20180713112644,,12162.0,7700469732904505766
MtCallRecord,20180713112644,,,7700469732904505766
MoCallRecord,20180713112605,,10013.0,4334833810582889182
MtCallRecord,20180713112605,,,4334833810582889182
MoCallRecord,20180713112633,,20341.0,5645483563121978292
MtCallRecord,20180713112633,,,5645483563121978292
MoCallRecord,20180713112615,,10151.0,8637659915556954440
MtCallRecord,20180713112615,,,8637659915556954440
MoCallRecord,20180713112644,,34406.0,2747967605182365622
MtCallRecord,20180713112644,,,2747967605182365622
IncGatewayRecord,20180713112545,,20993.0,1132696653172997909
MtCallRecord,20180713112545,,,1132696653172997909
MoCallRecord,20180713112631,,10212.0,7770565482261915992
MtCallRecord,20180713112631,,,7770565482261915992
MoCallRecord,20180713112644,,22141.0,9096715086328671037
MtCallRecord,20180713112644,,,9096715086328671037
MoCallRecord,20180713112620,,20533.0,4002622399493840354
MtCallRecord,20180713112620,,,4002622399493840354
MtSMSRecord,20180713112656,,,6766153947758062725
MtSMSRecord,20180713112656,,,7566424924061690786
MoCallRecord,20180713112647,,12797.0,5065874629932856151
MtCallRecord,20180713112647,,,5065874629932856151
MtSMSRecord,20180713112656,,,6211017301540342850
MtSMSRecord,20180713112656,,,7566424924061690786
MtCallRecord,20180713112626,,,2890560728618643864
MtSMSRecord,20180713112656,,,2360232289363115828
MoCallRecord,20180713112626,,14172.0,2890560728618643864
IncGatewayRecord,20180713112656,,34978.0,8430154565189548307
MtCallRecord,20180713112656,,,8430154565189548307
MoCallRecord,20180713112607,,22183.0,7648681398121017072
OutGatewayRecord,20180713112607,,22183.0,7648681398121017072
MoCallRecord,20180713112645,,20161.0,1395423613316688545
MoCallRecord,20180713112644,,34139.0,2938072817621198334
MtCallRecord,20180713112644,,,2938072817621198334
MoCallRecord,20180713112644,,10057.0,7677660956221761731
MtCallRecord,20180713112644,,,7677660956221761731
IncGatewayRecord,20180713112646,,34067.0,9178657106793533487
MtCallRecord,20180713112646,,,9178657106793533487
MoCallRecord,20180713112648,,14033.0,8477706792955472157
MtCallRecord,20180713112648,,,8477706792955472157
MtSMSRecord,20180713112657,,,3384066821637594455
MoCallRecord,20180713112631,,14072.0,7348169151201669441
MtCallRecord,20180713112631,,,7348169151201669441
MoCallRecord,20180713112622,,22453.0,8846876562568730165
MtCallRecord,20180713112622,,,8846876562568730165
MtCallRecord,20180713112619,,,1991653782972530684
MtSMSRecord,20180713112657,,,3384066821637594455
MoCallRecord,20180713112619,,22454.0,1991653782972530684
MtSMSRecord,20180713112658,,,3384066821637594455
MoCallRecord,20180713112652,,34985.0,3478431672923901059
MoCallRecord,20180713112524,,20481.0,9211642663207537669
MtCallRecord,20180713112524,,,9211642663207537669
MoCallRecord,20180713112319,,20772.0,3735467985166421905
MtCallRecord,20180713112319,,,3735467985166421905
MtSMSRecord,20180713112657,,,3384066821637594455
MtCallRecord,20180713112606,,,1509424077925397563
MoCallRecord,20180713112606,,10163.0,1509424077925397563
MoSMSRecord,20180713112658,,12161.0,8602148927886927435
MtSMSRecord,20180713112658,,,7566424924061690786
MtSMSRecord,20180713112658,,,3384066821637594455
OutGatewayRecord,20180713112539,,14001.0,848753601472198129
MoSMSRecord,20180713112657,,35081.0,5999677549232083254
MtCallRecord,20180713112643,,,4126622790647579947
MoCallRecord,20180713112643,,35105.0,4126622790647579947
MtSMSRecord,20180713112657,,,3384066821637594455
MtSMSRecord,20180713112657,,,3384066821637594455
MoCallRecord,20180713112633,,40124.0,6187586878481248973
MtCallRecord,20180713112633,,,6187586878481248973
MtSMSRecord,20180713112657,,,526932222738997641
MoCallRecord,20180713112649,,10064.0,330662222107812549
MtCallRecord,20180713112456,,,8223942866801767198
MtSMSRecord,20180713112658,,,3384066821637594455
IncGatewayRecord,20180713112642,,14198.0,6086834467552917921
MtCallRecord,20180713112642,,,6086834467552917921
MtSMSRecord,20180713112657,,,3384066821637594455
MtSMSRecord,20180713112657,,,3384066821637594455
IncGatewayRecord,20180713112408,,10071.0,1757218585981466616
MtCallRecord,20180713112408,,,1757218585981466616
MoCallRecord,20180713111553,,22323.0,177413963839188453
MtCallRecord,20180713111553,,,177413963839188453
MtSMSRecord,20180713112657,,,3384066821637594455
MoCallRecord,20180713112653,,10131.0,6723482063829705551
MtCallRecord,20180713112653,,,6723482063829705551
MtSMSRecord,20180713112658,,,6647700916843399878
MtSMSRecord,20180713112658,,,3384066821637594455
MoCallRecord,20180713112615,,22104.0,6089282641142008135
MtCallRecord,20180713112615,,,6089282641142008135
MoCallRecord,20180713112346,,10264.0,5061059739658020957
MtCallRecord,20180713112346,,,5061059739658020957
MtSMSRecord,20180713112657,,,3384066821637594455
OutGatewayRecord,20180713112657,,21061.0,7313197174691952142
MoCallRecord,20180713112657,,21061.0,7313197174691952142
MtSMSRecord,20180713112657,,,3384066821637594455
MoCallRecord,20180713112626,,35821.0,8085707618477162071
MtCallRecord,20180713112626,,,8085707618477162071
MtSMSRecord,20180713112657,,,6256306643047276902
MtSMSRecord,20180713112657,,,7566424924061690786
MoCallRecord,20180713112615,,12041.0,1398045131579639428
MtCallRecord,20180713112615,,,1398045131579639428
MtSMSRecord,20180713112658,,,3384066821637594455
MoCallRecord,20180713112634,,22311.0,2092359934460932809
MtCallRecord,20180713112634,,,2092359934460932809
MtSMSRecord,20180713112657,,,3384066821637594455
MtSMSRecord,20180713112657,,,2360232289363115828
MtSMSRecord,20180713112657,,,7566424924061690786
MoCallRecord,20180713112625,,12258.0,3440727723636131159
MtCallRecord,20180713112625,,,3440727723636131159
IncGatewayRecord,20180713112616,,22022.0,4889343480283891034
MtCallRecord,20180713112616,,,4889343480283891034
MtSMSRecord,20180713112657,,,3384066821637594455
MtSMSRecord,20180713112657,,,3384066821637594455
MoCallRecord,20180713112504,,20213.0,5433595323698953329
MtCallRecord,20180713112504,,,5433595323698953329
MoCallRecord,20180713112648,,10254.0,5265889705234815940
MtCallRecord,20180713112648,,,5265889705234815940
MtSMSRecord,20180713112658,,,3384066821637594455
MtSMSRecord,20180713112657,,,7566424924061690786
OutGatewayRecord,20180713112657,,22303.0,5411400438259502290
MoCallRecord,20180713112657,,22303.0,5411400438259502290
MoCallRecord,20180713112606,,12081.0,1717345281862038981
MtCallRecord,20180713112606,,,1717345281862038981
MtSMSRecord,20180713112658,,,7520667865249794748
MtSMSRecord,20180713112658,,,3384066821637594455
MoCallRecord,20180713112633,,12192.0,6517226711315125043
MtCallRecord,20180713112633,,,6517226711315125043
MoCallRecord,20180713112649,,20202.0,8292873274562611794
MtSMSRecord,20180713112657,,,3384066821637594455
MtCallRecord,20180713112649,,,8292873274562611794
MoCallRecord,20180713112625,,14172.0,7654389950164995952
MtCallRecord,20180713112625,,,7654389950164995952
MtSMSRecord,20180713112657,,,3384066821637594455
MtSMSRecord,20180713112657,,,7566424924061690786
MoCallRecord,20180713112636,,34573.0,9139547263213640136
MtCallRecord,20180713112636,,,9139547263213640136
MtSMSRecord,20180713112658,,,6766153947758062725
MtSMSRecord,20180713112658,,,3384066821637594455
MtSMSRecord,20180713112658,,,3384066821637594455
MoCallRecord,20180713112646,,14132.0,1162626055849850897
OutGatewayRecord,20180713112646,,14132.0,1162626055849850897
MtSMSRecord,20180713112657,,,6647700916843399878
MtSMSRecord,20180713112657,,,6213509167247245458
MtSMSRecord,20180713112657,,,7566424924061690786
MoSMSRecord,20180713112658,,21141.0,4266779610415674768
MtSMSRecord,20180713112658,,,3384066821637594455
MtSMSRecord,20180713112657,,,3384066821637594455
MoSMSRecord,20180713112657,,22333.0,3085652522132029762
MtSMSRecord,20180713112657,,,6820442458578500418
MoCallRecord,20180713112633,,12101.0,7479019816066672580
MtCallRecord,20180713112633,,,7479019816066672580
MoCallRecord,20180713112610,,34414.0,1787394653608038760
MtCallRecord,20180713112610,,,1787394653608038760
MoCallRecord,20180713112623,,22454.0,728355950424289705
MtCallRecord,20180713112623,,,728355950424289705
MoCallRecord,20180713112654,,10188.0,7157864265948840401
MoCallRecord,20180713112549,,22323.0,7712407603768387685
MtSMSRecord,20180713112658,,,3384066821637594455
MtCallRecord,20180713112549,,,7712407603768387685
MoCallRecord,20180713112617,,14101.0,8660973095062885224
MtCallRecord,20180713112617,,,8660973095062885224
MtSMSRecord,20180713112657,,,3384066821637594455
MtSMSRecord,20180713112658,,,7566424924061690786
MoCallRecord,20180713112540,,34972.0,3017345717604282323
OutGatewayRecord,20180713112540,,34972.0,3017345717604282323
MoCallRecord,20180713112643,,20623.0,5702645527743690364
MtCallRecord,20180713112643,,,5702645527743690364
MoCallRecord,20180713112631,,20339.0,6475647008810638209
MtCallRecord,20180713112631,,,6475647008810638209
MtSMSRecord,20180713112657,,,3384066821637594455
MoCallRecord,20180713112652,,10061.0,2582308858758437618
MtCallRecord,20180713112652,,,2582308858758437618
MtSMSRecord,20180713112657,,,3384066821637594455
MtSMSRecord,20180713112658,,,3384066821637594455
MoSMSRecord,20180713112658,,34606.0,4218792135788410460
MoCallRecord,20180713112650,,35305.0,8295024203189549826
MtCallRecord,20180713112650,,,8295024203189549826
